id;revenueusd;country;day;dateRegistered;subscriptionStatus
6e889b7f-a2f3-5cbd-a8a9-93d6f08e6e4d;12,98;us;5;7/26/2019;notSubscribed
7376a575-4318-535c-856e-0fc5e6d47c2a;4,99;us;0;08/05/2019;notSubscribed
7376a575-4318-535c-856e-0fc5e6d47c2a;7,98;us;5;08/05/2019;notSubscribed
7376a575-4318-535c-856e-0fc5e6d47c2a;10,97;us;6;08/05/2019;notSubscribed
7376a575-4318-535c-856e-0fc5e6d47c2a;13,96;us;11;08/05/2019;notSubscribed
7376a575-4318-535c-856e-0fc5e6d47c2a;16,95;us;15;08/05/2019;notSubscribed
781fed34-5b2c-541c-afa0-abea7d31df02;2,99;us;0;08/01/2019;notSubscribed
781fed34-5b2c-541c-afa0-abea7d31df02;25,97;us;2;08/01/2019;notSubscribed
78eb782f-e8cd-5a1e-9107-1cd7c4218036;4,99;us;0;7/26/2019;notSubscribed
78eb782f-e8cd-5a1e-9107-1cd7c4218036;9,98;us;5;7/26/2019;notSubscribed
8013f589-6010-55c0-8939-a72c82036181;14,98;us;0;08/01/2019;notSubscribed
8099e8e0-aff2-5129-9f17-743386e03cb4;5,432526618;au;0;08/03/2019;notSubscribed
8099e8e0-aff2-5129-9f17-743386e03cb4;10,84883335;au;14;08/03/2019;notSubscribed
81b4cd49-432b-5f6b-908c-d1b3c0e83104;9,99;us;0;8/18/2019;notSubscribed
8488fde1-893e-5609-a0d0-f3120a18feba;19,99;us;0;7/26/2019;notSubscribed
8488fde1-893e-5609-a0d0-f3120a18feba;69,98;us;2;7/26/2019;notSubscribed
8488fde1-893e-5609-a0d0-f3120a18feba;119,97;us;3;7/26/2019;notSubscribed
8488fde1-893e-5609-a0d0-f3120a18feba;179,95;us;4;7/26/2019;notSubscribed
8488fde1-893e-5609-a0d0-f3120a18feba;194,94;us;8;7/26/2019;notSubscribed
8488fde1-893e-5609-a0d0-f3120a18feba;204,93;us;10;7/26/2019;notSubscribed
8488fde1-893e-5609-a0d0-f3120a18feba;229,91;us;15;7/26/2019;notSubscribed
8488fde1-893e-5609-a0d0-f3120a18feba;249,9;us;20;7/26/2019;notSubscribed
8488fde1-893e-5609-a0d0-f3120a18feba;254,89;us;21;7/26/2019;notSubscribed
85282c8b-b01c-56ca-a0c1-0a5e1451b222;19,99;us;0;7/27/2019;notSubscribed
85282c8b-b01c-56ca-a0c1-0a5e1451b222;29,98;us;3;7/27/2019;notSubscribed
85282c8b-b01c-56ca-a0c1-0a5e1451b222;49,96;us;5;7/27/2019;notSubscribed
85282c8b-b01c-56ca-a0c1-0a5e1451b222;101,94;us;13;7/27/2019;notSubscribed
85282c8b-b01c-56ca-a0c1-0a5e1451b222;131,92;us;21;7/27/2019;notSubscribed
85282c8b-b01c-56ca-a0c1-0a5e1451b222;161,91;us;23;7/27/2019;notSubscribed
85282c8b-b01c-56ca-a0c1-0a5e1451b222;211,9;us;25;7/27/2019;notSubscribed
884b3e21-8758-56f1-a48a-842ae59272ef;13,97;us;0;7/28/2019;notSubscribed
884b3e21-8758-56f1-a48a-842ae59272ef;41,94;us;11;7/28/2019;notSubscribed
884b3e21-8758-56f1-a48a-842ae59272ef;63,92;us;12;7/28/2019;notSubscribed
884b3e21-8758-56f1-a48a-842ae59272ef;81,89;us;16;7/28/2019;notSubscribed
884b3e21-8758-56f1-a48a-842ae59272ef;96,87;us;19;7/28/2019;notSubscribed
8ab6d42e-9bb2-5922-9468-8b438a9acd29;2,99;us;0;08/09/2019;notSubscribed
8ab6d42e-9bb2-5922-9468-8b438a9acd29;5,98;us;8;08/09/2019;notSubscribed
8e53aff6-fcaa-5cb7-a9b2-783116d90e7b;7,98;us;0;7/29/2019;notSubscribed
8e53aff6-fcaa-5cb7-a9b2-783116d90e7b;17,97;us;2;7/29/2019;notSubscribed
8e53aff6-fcaa-5cb7-a9b2-783116d90e7b;25,95;us;10;7/29/2019;notSubscribed
8e53aff6-fcaa-5cb7-a9b2-783116d90e7b;28,94;us;12;7/29/2019;notSubscribed
8f08c750-008b-5b11-9d31-415a4e29d665;1,28607032;id;0;7/29/2019;notSubscribed
8f08c750-008b-5b11-9d31-415a4e29d665;5,43124809;id;20;7/29/2019;notSubscribed
8f08c750-008b-5b11-9d31-415a4e29d665;11,60774365;id;22;7/29/2019;notSubscribed
9026b124-cdbe-5498-8599-6a064df0a093;7,98;us;0;08/12/2019;notSubscribed
921f8c67-46ae-5cf1-8865-e601010967f7;4,99;us;0;7/30/2019;notSubscribed
921f8c67-46ae-5cf1-8865-e601010967f7;14,98;us;8;7/30/2019;notSubscribed
921f8c67-46ae-5cf1-8865-e601010967f7;34,97;us;9;7/30/2019;notSubscribed
921f8c67-46ae-5cf1-8865-e601010967f7;44,96;us;10;7/30/2019;notSubscribed
921f8c67-46ae-5cf1-8865-e601010967f7;74,94;us;15;7/30/2019;notSubscribed
967ebb73-bf80-58c5-9eef-a4060fed2ff4;6,059224894;gb;0;08/07/2019;subscribed
a09ba463-ecbf-5aee-b5db-cb1ebf0a470f;19,99;us;0;7/27/2019;notSubscribed
a09ba463-ecbf-5aee-b5db-cb1ebf0a470f;49,97;us;12;7/27/2019;notSubscribed
a3b7670f-5225-5b6b-a7b9-1ae055dcd014;17,97;us;0;08/09/2019;notSubscribed
a3b7670f-5225-5b6b-a7b9-1ae055dcd014;25,95;us;7;08/09/2019;notSubscribed
a3fa06e6-06e5-5539-9ae0-ab2feece878d;0,99;us;0;7/30/2019;notSubscribed
a5a9ef7b-64eb-58cd-8fcd-8861834a1a72;6,98;us;0;08/10/2019;notSubscribed
a5a9ef7b-64eb-58cd-8fcd-8861834a1a72;11,97;us;1;08/10/2019;notSubscribed
a5a9ef7b-64eb-58cd-8fcd-8861834a1a72;26,95;us;6;08/10/2019;notSubscribed
a5a9ef7b-64eb-58cd-8fcd-8861834a1a72;31,94;us;7;08/10/2019;notSubscribed
a5a9ef7b-64eb-58cd-8fcd-8861834a1a72;41,93;us;8;08/10/2019;notSubscribed
a6588bfe-57b8-5d17-a220-ffe17150d7dc;6,099602817;fr;0;08/03/2019;subscribed
adab40c1-3006-5944-b98d-deca5d6b93d1;4,99;us;0;7/28/2019;notSubscribed
afe7d72e-5c2f-54c0-a3e0-86fea29114fa;4,99;us;0;7/27/2019;notSubscribed
b9fc41f0-2798-5622-bedd-07227dba130a;14,98;us;0;08/04/2019;notSubscribed
c0ff8c70-81f6-5a28-a1c9-25127e860494;24,98;us;0;08/09/2019;notSubscribed
c2cffc54-a184-53aa-a3b7-33c5f4b3a331;3,035688465;au;0;08/08/2019;notSubscribed
cbe17884-4b94-5fe1-8fd0-1d0ad4f030fd;4,99;us;0;08/03/2019;notSubscribed
cf53be9e-d8c5-5948-8fbf-7441d578f2c4;0,99;us;0;7/28/2019;notSubscribed
cf53be9e-d8c5-5948-8fbf-7441d578f2c4;10,98;us;6;7/28/2019;notSubscribed
cf53be9e-d8c5-5948-8fbf-7441d578f2c4;13,97;us;8;7/28/2019;notSubscribed
cf53be9e-d8c5-5948-8fbf-7441d578f2c4;23,96;us;11;7/28/2019;notSubscribed
cf53be9e-d8c5-5948-8fbf-7441d578f2c4;53,94;us;19;7/28/2019;notSubscribed
cf53be9e-d8c5-5948-8fbf-7441d578f2c4;58,93;us;22;7/28/2019;notSubscribed
d1da8892-161d-50c0-9550-82309758bc2b;6,490152834;th;0;08/08/2019;subscribed
d2abe6ce-9594-57b3-834e-088cf3575d69;7,98;us;0;7/29/2019;notSubscribed
db864c55-9ad0-5696-bfeb-237dac1dbf28;1,294019009;th;0;8/19/2019;subscribed
e13273b8-9a6a-5278-bcd3-c64e76c17432;1,29696016;th;0;08/01/2019;subscribed
e7fa358c-ffb8-5f98-ab0e-939635ed4cde;9,99;us;0;7/25/2019;notSubscribed
e7fa358c-ffb8-5f98-ab0e-939635ed4cde;27,96;us;3;7/25/2019;notSubscribed
e7fa358c-ffb8-5f98-ab0e-939635ed4cde;37,95;us;6;7/25/2019;notSubscribed
eb688b14-a33a-558e-bf0d-6ee42d9143c5;4,99;us;0;8/20/2019;notSubscribed
eba128d5-fe93-5269-b28f-a04cf4aa8583;19,99;us;0;7/27/2019;notSubscribed
eba128d5-fe93-5269-b28f-a04cf4aa8583;69,98;us;4;7/27/2019;notSubscribed
ef59a97b-7447-5626-bd06-468f765a3dce;4,99;us;0;08/02/2019;notSubscribed
f069cfc9-8fe0-5b89-9f6a-5953c1625585;6,500113028;th;0;08/10/2019;subscribed
f069cfc9-8fe0-5b89-9f6a-5953c1625585;10,5594962;th;1;08/10/2019;subscribed
f34bc675-0e70-5e93-a02f-75dbae617d12;0,99;us;0;8/18/2019;notSubscribed
f772086d-d4f8-5342-bec6-7942d7f1f32f;4,99;us;0;7/26/2019;notSubscribed
f772086d-d4f8-5342-bec6-7942d7f1f32f;19,98;us;2;7/26/2019;notSubscribed
fbb19cb0-a67d-5976-a719-4ef7e38c853e;19,99;us;0;7/28/2019;notSubscribed
fbb19cb0-a67d-5976-a719-4ef7e38c853e;25,97;us;1;7/28/2019;notSubscribed
fbb19cb0-a67d-5976-a719-4ef7e38c853e;30,96;us;3;7/28/2019;notSubscribed
fc9e5363-a8ac-5ee1-ae1f-f41775171d6b;6,474675829;th;0;7/28/2019;subscribed
fc9e5363-a8ac-5ee1-ae1f-f41775171d6b;7,77045476;th;1;7/28/2019;subscribed
fc9e5363-a8ac-5ee1-ae1f-f41775171d6b;14,27659363;th;6;7/28/2019;subscribed
fcff2c3e-79ef-5003-bd7e-3c44fb498034;10,56530379;th;0;08/09/2019;subscribed
fcff2c3e-79ef-5003-bd7e-3c44fb498034;14,62787443;th;1;08/09/2019;subscribed
fcff2c3e-79ef-5003-bd7e-3c44fb498034;18,67975766;th;6;08/09/2019;subscribed
fd875997-804b-5aab-8a75-f4d0ae1a507d;1,293688968;th;0;8/18/2019;subscribed
fdef1104-66dc-5236-b8eb-0bbbcdd8ce18;4,99;us;0;08/09/2019;notSubscribed
0055f529-3a8d-5492-b30b-d4c226a2929a;9,99;us;0;7/26/2019;notSubscribed
0055f529-3a8d-5492-b30b-d4c226a2929a;29,98;us;2;7/26/2019;notSubscribed
0055f529-3a8d-5492-b30b-d4c226a2929a;49,97;us;5;7/26/2019;notSubscribed
0055f529-3a8d-5492-b30b-d4c226a2929a;64,96;us;6;7/26/2019;notSubscribed
0055f529-3a8d-5492-b30b-d4c226a2929a;179,93;us;12;7/26/2019;notSubscribed
0055f529-3a8d-5492-b30b-d4c226a2929a;199,92;us;22;7/26/2019;notSubscribed
055e7b0e-04da-51f3-9d53-9ee7f67a32e2;6,054016596;gb;0;08/02/2019;subscribed
055e7b0e-04da-51f3-9d53-9ee7f67a32e2;12,11400156;gb;15;08/02/2019;subscribed
0dafecb6-1c93-5505-b116-bfa896f4f7ef;0,99;us;0;7/31/2019;notSubscribed
0eecb0ad-2f6e-5a3f-b41e-a055001cc6e4;0,99;us;0;7/28/2019;notSubscribed
0eecb0ad-2f6e-5a3f-b41e-a055001cc6e4;10,98;us;3;7/28/2019;notSubscribed
0eecb0ad-2f6e-5a3f-b41e-a055001cc6e4;15,97;us;6;7/28/2019;notSubscribed
119c871b-995c-5d0c-899c-aa181221d780;14,98;us;0;7/30/2019;notSubscribed
119c871b-995c-5d0c-899c-aa181221d780;19,97;us;1;7/30/2019;notSubscribed
119c871b-995c-5d0c-899c-aa181221d780;24,96;us;4;7/30/2019;notSubscribed
119c871b-995c-5d0c-899c-aa181221d780;34,95;us;11;7/30/2019;notSubscribed
1651500b-2b5f-5990-b3e1-cec370f73d50;19,99;us;0;8/16/2019;notSubscribed
1e7b2ab2-ac79-53c6-a18a-09a82dfdcdee;4,99;us;0;08/04/2019;notSubscribed
205b42c8-9ddd-5aeb-a876-3425d975979b;1,285362208;id;0;7/28/2019;notSubscribed
27552583-1962-5c7c-9e30-9b8152ad5981;4,99;us;0;7/26/2019;notSubscribed
27552583-1962-5c7c-9e30-9b8152ad5981;9,98;us;1;7/26/2019;notSubscribed
27a81314-0f63-5ba7-a1bc-f9e94145a1ce;387;id;0;8/19/2019;notSubscribed
2dcce316-6fb9-5d0f-9a25-33947180668c;5,436630823;au;0;08/02/2019;notSubscribed
2dcce316-6fb9-5d0f-9a25-33947180668c;15,59534652;au;14;08/02/2019;notSubscribed
2dcce316-6fb9-5d0f-9a25-33947180668c;28,80579882;au;16;08/02/2019;notSubscribed
2dcce316-6fb9-5d0f-9a25-33947180668c;38,9739283;au;17;08/02/2019;notSubscribed
2e954a03-be97-52d1-9d64-e9d4f5e0144b;1,010708;au;0;8/19/2019;notSubscribed
2fe3ecb1-611d-5a4c-b6f7-80fb0c7d6db5;36,70313486;fr;0;7/27/2019;subscribed
2fe3ecb1-611d-5a4c-b6f7-80fb0c7d6db5;73,40090283;fr;4;7/27/2019;subscribed
3262943f-f6db-5f26-89de-39d05f1154a0;4,99;us;0;8/20/2019;notSubscribed
3c2d66af-1487-558a-a55b-86f9ace35f9e;2,99;us;0;08/10/2019;notSubscribed
419ecd6f-59b1-565c-b835-6b2e8108f491;10,19193667;au;0;08/03/2019;notSubscribed
4315d418-bf54-5a1a-a3ea-b7dd5cdad847;24,98;us;0;7/26/2019;notSubscribed
4315d418-bf54-5a1a-a3ea-b7dd5cdad847;34,97;us;3;7/26/2019;notSubscribed
4315d418-bf54-5a1a-a3ea-b7dd5cdad847;44,96;us;13;7/26/2019;notSubscribed
4315d418-bf54-5a1a-a3ea-b7dd5cdad847;54,95;us;14;7/26/2019;notSubscribed
4315d418-bf54-5a1a-a3ea-b7dd5cdad847;84,93;us;21;7/26/2019;notSubscribed
4315d418-bf54-5a1a-a3ea-b7dd5cdad847;114,92;us;23;7/26/2019;notSubscribed
4653c9f9-54ed-58f9-90f5-d133cac8f1b6;0,99;us;0;8/18/2019;notSubscribed
4883d897-87e5-5e73-adce-644c2218ee7e;6,469474787;th;0;08/02/2019;subscribed
4945f35b-a918-5132-b76d-e47e4d268a44;4,99;us;0;08/04/2019;notSubscribed
527a7a86-aa10-5027-9789-f63d41bb96f5;16,08129209;fr;0;08/03/2019;subscribed
540bcdad-628a-53f6-a04a-23bc8bf5c410;10,50029426;th;0;7/26/2019;subscribed
540bcdad-628a-53f6-a04a-23bc8bf5c410;11,79607319;th;3;7/26/2019;subscribed
540bcdad-628a-53f6-a04a-23bc8bf5c410;25,5955308;th;5;7/26/2019;subscribed
540bcdad-628a-53f6-a04a-23bc8bf5c410;45,8605333;th;6;7/26/2019;subscribed
540bcdad-628a-53f6-a04a-23bc8bf5c410;52,3693201;th;12;7/26/2019;subscribed
540bcdad-628a-53f6-a04a-23bc8bf5c410;58,85947293;th;13;7/26/2019;subscribed
540bcdad-628a-53f6-a04a-23bc8bf5c410;69,42477672;th;14;7/26/2019;subscribed
540bcdad-628a-53f6-a04a-23bc8bf5c410;82,81500956;th;15;7/26/2019;subscribed
540bcdad-628a-53f6-a04a-23bc8bf5c410;86,86689279;th;20;7/26/2019;subscribed
540bcdad-628a-53f6-a04a-23bc8bf5c410;93,3368333;th;22;7/26/2019;subscribed
55bca1a3-e5c0-5eee-ac19-46efd78c754f;1,261341393;id;0;8/16/2019;notSubscribed
56e4707a-3a35-55e5-a577-b36d0ccb7c30;7,98;us;0;08/01/2019;notSubscribed
58853695-692f-50ce-8ac1-50b7a2ba79b8;6,495013072;th;0;08/11/2019;subscribed
594e2812-840c-5128-961b-6f6830c85fdb;2,99;us;0;08/06/2019;notSubscribed
5b2f0104-76dc-5379-bb30-498f58da1d10;2,99;us;0;08/07/2019;notSubscribed
5f773b69-e30e-516f-aaca-792df58e8409;4,99;us;0;08/03/2019;notSubscribed
5f773b69-e30e-516f-aaca-792df58e8409;9,98;us;8;08/03/2019;notSubscribed
5f773b69-e30e-516f-aaca-792df58e8409;14,97;us;15;08/03/2019;notSubscribed
5fd6c4c8-f6cd-5c16-8baf-0aafc16b701f;2,394149512;gb;0;08/10/2019;subscribed
61de9149-14b4-5680-a6d6-12dab071cd01;1,029893894;au;0;7/28/2019;notSubscribed
61de9149-14b4-5680-a6d6-12dab071cd01;6,52247669;au;3;7/28/2019;notSubscribed
6ddedab3-f468-5046-a784-454770e405d5;47,90072141;th;0;08/11/2019;subscribed
6ddedab3-f468-5046-a784-454770e405d5;79,60660136;th;1;08/11/2019;subscribed
6de7cfd4-b98d-52ea-8152-4b3f12f248f1;5,821681649;th;0;08/05/2019;subscribed
7161a5df-86fb-55db-acdf-0bf3637cc9fe;6,202693115;id;0;08/11/2019;notSubscribed
71b4cde7-d54b-5510-9c18-43bd17aafc33;13,97;us;0;8/18/2019;notSubscribed
7385c194-abc6-5972-a0c1-312a46643e52;14,99;us;0;08/01/2019;notSubscribed
7385c194-abc6-5972-a0c1-312a46643e52;47,95;us;1;08/01/2019;notSubscribed
7385c194-abc6-5972-a0c1-312a46643e52;62,93;us;5;08/01/2019;notSubscribed
7385c194-abc6-5972-a0c1-312a46643e52;77,92;us;6;08/01/2019;notSubscribed
7385c194-abc6-5972-a0c1-312a46643e52;95,89;us;7;08/01/2019;notSubscribed
7385c194-abc6-5972-a0c1-312a46643e52;105,86;us;9;08/01/2019;notSubscribed
7385c194-abc6-5972-a0c1-312a46643e52;123,83;us;10;08/01/2019;notSubscribed
7385c194-abc6-5972-a0c1-312a46643e52;158,8;us;14;08/01/2019;notSubscribed
7385c194-abc6-5972-a0c1-312a46643e52;163,79;us;15;08/01/2019;notSubscribed
7385c194-abc6-5972-a0c1-312a46643e52;173,78;us;17;08/01/2019;notSubscribed
7385c194-abc6-5972-a0c1-312a46643e52;208,75;us;19;08/01/2019;notSubscribed
7385c194-abc6-5972-a0c1-312a46643e52;236,72;us;20;08/01/2019;notSubscribed
82cf22b9-badc-55e3-a8cb-eb6853c940d3;0,99;us;0;7/28/2019;notSubscribed
82cf22b9-badc-55e3-a8cb-eb6853c940d3;15,97;us;20;7/28/2019;notSubscribed
894e387e-2255-558a-a268-a64c210e5f7b;19,99;us;0;7/26/2019;notSubscribed
894e387e-2255-558a-a268-a64c210e5f7b;69,98;us;2;7/26/2019;notSubscribed
894e387e-2255-558a-a268-a64c210e5f7b;79,97;us;4;7/26/2019;notSubscribed
894e387e-2255-558a-a268-a64c210e5f7b;119,96;us;5;7/26/2019;notSubscribed
894e387e-2255-558a-a268-a64c210e5f7b;134,95;us;8;7/26/2019;notSubscribed
894e387e-2255-558a-a268-a64c210e5f7b;164,94;us;11;7/26/2019;notSubscribed
894e387e-2255-558a-a268-a64c210e5f7b;166,93;us;14;7/26/2019;notSubscribed
9651f4d9-9117-5cdf-8dd8-145134b3f9ae;9,99;us;0;08/01/2019;notSubscribed
9aa3524c-96b4-5c74-9584-7a9edb7d5c39;4,99;us;0;7/26/2019;notSubscribed
9aa3524c-96b4-5c74-9584-7a9edb7d5c39;29,97;us;4;7/26/2019;notSubscribed
9c05ed6e-ce5f-5550-ba54-eaa20ae7ab6b;14,98;us;0;08/05/2019;notSubscribed
9c05ed6e-ce5f-5550-ba54-eaa20ae7ab6b;24,97;us;2;08/05/2019;notSubscribed
9c542d79-1294-5502-9367-e2e326a9068b;5,98;us;0;7/29/2019;notSubscribed
9e95910d-d5f9-5453-87c8-4800fd81db55;9,99;us;0;08/01/2019;notSubscribed
a147281f-b047-519f-9e9a-9de487fff75b;9,99;us;0;08/08/2019;notSubscribed
a147281f-b047-519f-9e9a-9de487fff75b;19,98;us;12;08/08/2019;notSubscribed
a181bc81-9f53-549d-bc71-a7d7cb21b00a;3,946448825;id;0;08/10/2019;notSubscribed
a70e9f21-a441-5a43-836f-c366ac848306;4,99;us;0;08/01/2019;notSubscribed
a70e9f21-a441-5a43-836f-c366ac848306;9,98;us;1;08/01/2019;notSubscribed
a70e9f21-a441-5a43-836f-c366ac848306;14,97;us;2;08/01/2019;notSubscribed
a70e9f21-a441-5a43-836f-c366ac848306;24,96;us;3;08/01/2019;notSubscribed
a70e9f21-a441-5a43-836f-c366ac848306;34,95;us;8;08/01/2019;notSubscribed
a70e9f21-a441-5a43-836f-c366ac848306;44,94;us;18;08/01/2019;notSubscribed
a854d88f-5af4-5ea8-a8c8-80a9d846f063;6,183205153;id;0;08/05/2019;notSubscribed
ab26186c-2ecd-5fe5-8a05-58bccb7a8413;14,98;us;0;08/02/2019;notSubscribed
ac3de3bb-b0e8-5672-9097-b406048f09b1;17,97;us;0;7/30/2019;notSubscribed
ac3de3bb-b0e8-5672-9097-b406048f09b1;32,95;us;7;7/30/2019;notSubscribed
b13ba45a-61a0-5f52-b1e0-2a7cb24d8e04;12,14333297;gb;0;08/01/2019;subscribed
bb7df44a-9249-53d1-97d6-ccb8bffa5510;14,98;us;0;08/06/2019;notSubscribed
bca49ec7-6f49-5139-9ec3-46984ddb34e1;109,98;us;0;08/10/2019;notSubscribed
bca49ec7-6f49-5139-9ec3-46984ddb34e1;209,97;us;1;08/10/2019;notSubscribed
bca49ec7-6f49-5139-9ec3-46984ddb34e1;229,96;us;4;08/10/2019;notSubscribed
bca49ec7-6f49-5139-9ec3-46984ddb34e1;249,95;us;8;08/10/2019;notSubscribed
bf4dc6a3-3cc6-55e7-99df-a957591c1ba0;1,293688968;th;0;8/18/2019;subscribed
c48d3592-e098-5b95-83b9-910da50660b8;6,292743378;id;0;7/26/2019;notSubscribed
c48d3592-e098-5b95-83b9-910da50660b8;13,85313347;id;5;7/26/2019;notSubscribed
c4c29a11-c796-5093-ac75-ac87df4d1128;0,99;us;0;7/30/2019;notSubscribed
c4d0bfe1-2a3a-5123-913a-c870f879bccb;0,99;us;0;7/28/2019;notSubscribed
c4d0bfe1-2a3a-5123-913a-c870f879bccb;5,98;us;7;7/28/2019;notSubscribed
c58c2793-cf69-58eb-8a85-5e95328acea8;1,264771347;id;0;8/17/2019;notSubscribed
c645c51d-cdb6-5d7c-94f2-4fadaff6420a;5,520225449;au;0;7/27/2019;notSubscribed
c645c51d-cdb6-5d7c-94f2-4fadaff6420a;10,95275207;au;7;7/27/2019;notSubscribed
c645c51d-cdb6-5d7c-94f2-4fadaff6420a;16,38670431;au;8;7/27/2019;notSubscribed
cb2ac9ea-7293-5166-8d4e-7fa34c0a70d3;14,99;us;0;08/04/2019;notSubscribed
cb2ac9ea-7293-5166-8d4e-7fa34c0a70d3;19,98;us;1;08/04/2019;notSubscribed
cb2ac9ea-7293-5166-8d4e-7fa34c0a70d3;34,96;us;5;08/04/2019;notSubscribed
cbc79ec1-f3f3-5428-86f1-818f449276b1;24,47887392;fr;0;7/28/2019;subscribed
cbc79ec1-f3f3-5428-86f1-818f449276b1;134,2363633;fr;5;7/28/2019;subscribed
cbc79ec1-f3f3-5428-86f1-818f449276b1;153,1052274;fr;6;7/28/2019;subscribed
cbc79ec1-f3f3-5428-86f1-818f449276b1;276,0987623;fr;12;7/28/2019;subscribed
cbc79ec1-f3f3-5428-86f1-818f449276b1;280,0083441;fr;13;7/28/2019;subscribed
cbc79ec1-f3f3-5428-86f1-818f449276b1;304,4909562;fr;18;7/28/2019;subscribed
cbc79ec1-f3f3-5428-86f1-818f449276b1;328,9265211;fr;19;7/28/2019;subscribed
cc52ca53-92cb-5d31-97b2-61943bfd6746;1,298772481;th;0;7/31/2019;subscribed
cf4f74a5-27ac-58ea-8e2a-59139cb69edb;4,056345521;th;0;08/08/2019;subscribed
d0a7da88-ded1-52ee-ae9a-7bbc358e4dd5;6,292743378;id;0;7/26/2019;notSubscribed
d0a7da88-ded1-52ee-ae9a-7bbc358e4dd5;12,58019828;id;3;7/26/2019;notSubscribed
d0a7da88-ded1-52ee-ae9a-7bbc358e4dd5;26,05842065;id;4;7/26/2019;notSubscribed
d0a7da88-ded1-52ee-ae9a-7bbc358e4dd5;27,33967893;id;5;7/26/2019;notSubscribed
d0a7da88-ded1-52ee-ae9a-7bbc358e4dd5;33,545643;id;8;7/26/2019;notSubscribed
d0a7da88-ded1-52ee-ae9a-7bbc358e4dd5;39,73900546;id;17;7/26/2019;notSubscribed
d0a7da88-ded1-52ee-ae9a-7bbc358e4dd5;45,92233204;id;22;7/26/2019;notSubscribed
d685c29a-4490-5961-a705-80e0679f4303;14,98;us;0;7/26/2019;notSubscribed
d685c29a-4490-5961-a705-80e0679f4303;29,97;us;3;7/26/2019;notSubscribed
d685c29a-4490-5961-a705-80e0679f4303;39,96;us;4;7/26/2019;notSubscribed
d685c29a-4490-5961-a705-80e0679f4303;54,95;us;5;7/26/2019;notSubscribed
d685c29a-4490-5961-a705-80e0679f4303;79,93;us;6;7/26/2019;notSubscribed
d685c29a-4490-5961-a705-80e0679f4303;84,92;us;9;7/26/2019;notSubscribed
d685c29a-4490-5961-a705-80e0679f4303;89,91;us;10;7/26/2019;notSubscribed
d685c29a-4490-5961-a705-80e0679f4303;99,9;us;11;7/26/2019;notSubscribed
d685c29a-4490-5961-a705-80e0679f4303;144,87;us;14;7/26/2019;notSubscribed
d685c29a-4490-5961-a705-80e0679f4303;164,86;us;16;7/26/2019;notSubscribed
d685c29a-4490-5961-a705-80e0679f4303;184,85;us;18;7/26/2019;notSubscribed
dab25a85-9161-5c86-aed5-012323ca2f09;24,39181868;fr;0;8/18/2019;subscribed
ed87a87b-c178-5fd8-a33f-9768e662698e;2,99;us;0;08/09/2019;notSubscribed
efca259b-fc87-5be8-b248-9270a4f434dd;9,99;us;0;08/10/2019;notSubscribed
f0cfd85a-b70e-51aa-a629-e1dffc7792bd;158;id;0;08/09/2019;notSubscribed
f22c42a8-e979-5bfd-a5db-20d60e8ac7a9;0,99;us;0;8/17/2019;notSubscribed
fd0474b2-a0f4-5d20-b2f7-63559282cbda;19,99;us;0;08/07/2019;notSubscribed
fd8191a4-deef-5689-9e7f-660aab90347e;7,98;us;0;08/11/2019;notSubscribed
ffe0df51-2dd7-5782-8f94-ef0486af8f9f;0,99;us;0;8/17/2019;notSubscribed
0612ae07-bd26-5271-8d69-18ba03ac7f71;4,99;us;0;7/31/2019;notSubscribed
0612ae07-bd26-5271-8d69-18ba03ac7f71;14,98;us;1;7/31/2019;notSubscribed
0612ae07-bd26-5271-8d69-18ba03ac7f71;24,97;us;7;7/31/2019;notSubscribed
0612ae07-bd26-5271-8d69-18ba03ac7f71;29,96;us;16;7/31/2019;notSubscribed
0612ae07-bd26-5271-8d69-18ba03ac7f71;39,95;us;20;7/31/2019;notSubscribed
09cbfb48-3591-5782-8ca5-10f58ce890b0;4,99;us;0;8/13/2019;notSubscribed
0b976b4d-8056-5928-a864-fec94b956c63;1,213368466;fr;0;7/28/2019;subscribed
0d6c9efb-b5ca-54b7-b1a0-d2a8c14fe4b2;1,283640226;id;0;7/30/2019;notSubscribed
0d6c9efb-b5ca-54b7-b1a0-d2a8c14fe4b2;7,486333341;id;12;7/30/2019;notSubscribed
0d6c9efb-b5ca-54b7-b1a0-d2a8c14fe4b2;13,66242252;id;14;7/30/2019;notSubscribed
0d6c9efb-b5ca-54b7-b1a0-d2a8c14fe4b2;19,80842971;id;15;7/30/2019;notSubscribed
12372f1e-870a-50bc-88ad-19fa768158ac;14,98;us;0;08/01/2019;notSubscribed
12fce995-7a9c-521d-8e9c-33f9d8cd99a8;2,99;us;0;08/11/2019;notSubscribed
12fce995-7a9c-521d-8e9c-33f9d8cd99a8;7,98;us;9;08/11/2019;notSubscribed
2304d7f7-3943-5478-9097-813dd3bbb44f;4,99;us;0;7/26/2019;notSubscribed
2304d7f7-3943-5478-9097-813dd3bbb44f;19,98;us;2;7/26/2019;notSubscribed
2304d7f7-3943-5478-9097-813dd3bbb44f;29,97;us;3;7/26/2019;notSubscribed
2304d7f7-3943-5478-9097-813dd3bbb44f;44,96;us;5;7/26/2019;notSubscribed
2304d7f7-3943-5478-9097-813dd3bbb44f;49,94;us;14;7/26/2019;notSubscribed
